Price,Close,High,Low,Open,Volume
Ticker,GS,GS,GS,GS,GS
Date,,,,,
1999-06-23,45.44222640991211,47.14630990028381,45.354837512969965,46.88414320945739,1351700
1999-06-24,45.48592758178711,46.49090004516953,45.09267748742007,46.185038860661834,1408900
1999-06-25,46.31610870361328,46.70935868317226,45.7043865131882,45.79177539753464,1111500
1999-06-28,46.534584045410156,47.19000072210607,45.96655625894036,46.44719515518403,784600
1999-06-29,47.36479568481445,47.88912921638066,46.141350777826624,46.141350777826624,629800
1999-06-30,50.51077651977539,50.51077651977539,46.228721070867095,47.889109918402966,2127600
1999-07-01,49.50580596923828,49.94275041733394,48.76300040747566,49.89905597252437,813600
1999-07-02,49.59320068359375,49.76797848335972,48.7193116847639,49.3310339839448,536900
1999-07-06,49.2873420715332,49.76798104563503,48.41345302771169,48.937786454004595,747600
1999-07-07,47.539554595947266,48.937776789945715,47.539554595947266,48.63191568500855,648800
1999-07-08,47.01521682739258,48.1512722525898,46.97152238796192,47.539550100560525,424400
1999-07-09,47.01521682739258,47.67063341885252,47.01521682739258,47.14630014568457,312700
1999-07-12,47.80172348022461,48.1949734905738,47.452167915469765,47.539556806658474,547700
1999-07-13,47.45219421386719,48.02022232139967,47.27741633462642,47.714361032728334,969600
1999-07-14,47.27737808227539,47.364766951189026,47.05890590999131,47.10260034444813,888200
1999-07-15,47.49586868286133,47.5395631342715,47.19000752299009,47.5395631342715,864700
1999-07-16,47.58325958251953,48.06389856820155,47.364787316300436,47.364787316300436,476700
1999-07-19,48.544551849365234,49.462135637697074,47.71435699325548,47.71435699325548,646100
1999-07-20,47.62693786621094,49.24363208735755,47.452160112573466,48.32604888076082,886100
1999-07-21,47.45219421386719,47.58327762329776,46.9278605761449,47.53958315348757,626100
1999-07-22,46.49088668823242,47.71433107476486,46.49088668823242,47.626942190012535,579500
1999-07-23,44.78683090209961,46.40352626149247,44.74313643292683,46.40352626149247,767200
1999-07-26,44.218772888183594,45.2674394388915,44.17507844857076,44.91788392198887,749500
1999-07-27,45.791786193847656,45.96656400374784,44.262480357221065,44.91789714434675,592200
1999-07-28,46.18503189086914,46.40350413254781,44.743115095789975,45.61700406250462,584800
1999-07-29,45.44222640991211,45.79178199768066,45.09267082214355,45.79178199768066,646000
1999-07-30,44.96157455444336,45.442213349486,44.48093575940072,45.442213349486,629600
1999-08-02,43.91292953491211,45.136374337874834,43.60706833417143,44.91790205163149,566400
1999-08-03,42.51472091674805,43.91294400959074,42.47102644509671,43.91294400959074,837700
1999-08-04,41.946685791015625,42.99535293579102,41.946685791015625,42.3399359703064,1281600
1999-08-05,41.422340393066406,41.94667381576345,40.41736799956374,41.81559046008919,1539900
1999-08-06,39.325008392333984,41.203869904412166,39.15023057725695,41.203869904412166,1308500
1999-08-09,39.019134521484375,40.198884389435186,39.019134521484375,39.499773356575446,1347500
1999-08-10,39.935211181640625,40.06657700789602,38.66534152783846,39.409747876619036,1817400
1999-08-11,43.08795928955078,43.13174786606455,40.24170181615566,40.548221851752054,1369200
1999-08-12,42.51874542236328,43.569672188724475,42.43116819183318,43.044208805543875,832800
1999-08-13,44.22648620605469,44.31406340646272,43.48208000258644,43.74481160381053,557400
1999-08-16,44.051334381103516,44.13891158663255,42.65009909263899,44.13891158663255,762600
1999-08-17,44.138912200927734,45.1898386819022,43.87618058068412,44.31406661442348,936900
1999-08-18,43.65723419189453,44.1389087918051,42.78146219205713,44.1389087918051,819300
1999-08-19,43.13175582885742,43.788584597824794,42.606292813683524,43.17554441345525,624600
1999-08-20,43.65723419189453,44.09512019181323,43.175559591983955,43.30692539195957,439600
1999-08-23,44.57680130004883,44.70816711920418,43.87618359788696,44.007549417042306,837200
1999-08-24,44.445438385009766,45.540153616167636,44.00755229254661,44.53301560350239,894200
1999-08-25,44.83953094482422,45.05847396701574,43.657238624989986,44.22649048268795,449900
1999-08-26,43.963748931884766,45.45256114670955,43.963748931884766,44.839520822958164,378400
1999-08-27,43.13175582885742,44.13889327460739,43.0879672442596,44.13889327460739,265300
1999-08-30,41.55535888671875,43.26311336151541,41.55535888671875,43.26311336151541,438100
1999-08-31,41.90565490722656,42.3873291015625,41.11746077104048,41.68671209161931,496600
1999-09-01,42.2559928894043,42.518724451410954,41.905684140062085,42.431147264075406,560100
1999-09-02,41.5115966796875,42.343580157444954,41.24886505513252,41.68675109605749,727600
1999-09-03,44.22648620605469,44.22648620605469,42.562519398302136,42.562519398302136,754900
1999-09-07,43.78858947753906,45.14603575134277,43.74480088806152,44.138898193359374,813600
1999-09-08,43.832393646240234,44.57679993194062,43.525873410951846,43.74481643615784,732100
1999-09-09,43.26313018798828,43.832381900988125,42.73766706829611,43.78859330768044,448800
1999-09-10,44.20458984375,44.20458984375,43.17555778696137,43.70102096489599,636300
1999-09-13,43.52586364746094,44.00753819486745,43.438286457023395,43.569652242679716,250700
1999-09-14,41.599185943603516,43.000421680651215,41.16129977577611,43.000421680651215,1160600
1999-09-15,40.85476303100586,42.124632407103576,40.679608634302724,42.124632407103576,970200
1999-09-16,40.41687774658203,41.42401554525092,40.24172334681353,41.02991814577179,753200
1999-09-17,42.08084487915039,42.08084487915039,40.986129871888416,41.073707072469375,1116700
1999-09-20,42.56250762939453,42.56250762939453,41.686735867472834,42.0808331603376,721800
1999-09-21,41.42401123046875,43.26313223647264,40.89854808589621,42.43114892423279,2369100
1999-09-22,42.95661544799805,43.43829003508059,41.380225890273344,41.99326627383295,1534700
1999-09-23,42.6063232421875,43.61346140721352,42.562534626316804,43.263152480247946,889800
1999-09-24,43.39448165893555,43.56963597441056,42.65007581816672,42.78144155477298,831400
1999-09-27,43.13175582885742,43.87616176702044,42.9128129058683,43.4382759210422,624700
1999-09-28,43.61344528198242,43.61344528198242,42.781461888049016,42.95661628677184,819900
1999-09-29,43.044189453125,43.96374996026195,42.82524647523525,43.70101838679425,800900
1999-09-30,42.737674713134766,43.78860114050693,42.737674713134766,43.39450373024237,1113400
1999-10-01,41.46779251098633,42.912815903660615,40.85475228379118,42.737661553033426,793300
1999-10-04,43.21934509277344,43.21934509277344,41.68674420295878,41.68674420295878,739400
1999-10-05,43.61344528198242,44.314062876873706,43.00040488645254,43.52586808262101,1040500
1999-10-06,44.83953094482422,44.83953094482422,43.30692978948355,43.52587281167507,944200
1999-10-07,44.27025604248047,44.927084767146354,44.27025604248047,44.83950760385757,366300
1999-10-08,44.79572296142578,44.79572296142578,43.35069964008946,43.78858549503986,488800
1999-10-11,44.620567321777344,44.795721658663616,44.489201569112645,44.66435590599891,229300
1999-10-12,44.095123291015625,44.664375130919495,43.963757481807036,44.620586527849966,644200
1999-10-13,42.737674713134766,43.876178342787945,42.51873170743223,43.701023938225916,393000
1999-10-14,43.43827819824219,43.83237548028269,41.248848853572724,42.38735211280085,1016000
1999-10-15,41.86188888549805,42.474929099302415,40.81096280469056,42.38735192590179,1088000
1999-10-18,41.5115966796875,42.21221434516746,40.59203599374506,42.21221434516746,732700
1999-10-19,42.299781799316406,42.73766773926792,41.68674148338428,41.68674148338428,1082700
1999-10-20,43.26313018798828,43.70101612106508,42.38735832183467,42.38735832183467,499800
1999-10-21,43.39124298095703,43.39124298095703,42.90863057166428,42.99637828244479,281900
1999-10-22,45.97980880737305,46.1553042608363,44.00548495591142,44.04935881927723,1644700
1999-10-25,44.92683792114258,45.62881976366043,44.40035153925419,45.584945898503065,665000
1999-10-26,43.39124298095703,45.321692618128026,43.39124298095703,44.57583707649378,650200
1999-10-27,45.1900634765625,45.45330656477548,43.52285725121359,43.56673109924909,1412500
1999-10-28,50.54269027709961,50.89368118180169,45.2778267065684,45.2778267065684,3983400
1999-10-29,49.840702056884766,51.77115178444016,49.270341910107035,50.58655763344026,2490500
1999-11-01,48.69996643066406,49.84068636507601,48.65609258703283,49.48969561602618,949300
1999-11-02,48.96320724487305,50.36717017662568,48.52446882870035,48.56834267031762,543000
1999-11-03,48.261253356933594,49.050982957319775,47.95413629011674,49.00710909063166,924000
1999-11-04,49.226478576660156,49.665217244901335,48.743866041594856,48.91936150889133,570400
1999-11-05,51.72726821899414,52.16600671109757,50.016188099790774,50.542674290314885,1304900
1999-11-08,51.244659423828125,51.59565024179955,50.893668605856696,51.59565024179955,651600
1999-11-09,50.45492172241211,51.63951553676439,50.36717403246009,51.59564169178839,695600
1999-11-10,50.49879455566406,51.06915452892525,49.57744382962675,49.84068689420884,678700
1999-11-11,51.464027404785156,51.59564895825008,50.23555957244587,50.54267653053069,574300
1999-11-12,55.9830436706543,56.02691752933036,51.77115323775241,51.90277481378059,2227700
1999-11-15,54.754554748535156,56.11464384885935,54.22806864518386,55.28104085188646,997100
1999-11-16,58.13286590576172,58.26448748894458,55.01782177043411,55.01782177043411,1505100
1999-11-17,55.85140609741211,57.123747634588035,55.14942455965988,56.94825225014998,1245400
1999-11-18,56.29015350341797,56.94826129963876,55.632045707197186,56.02691038492966,1111500
1999-11-19,56.114662170410156,56.77277001447282,55.89529288905593,56.158536026681,329600
1999-11-22,55.93916702270508,56.334031731100644,55.10556374942555,55.80754545323989,329900
1999-11-23,54.5790901184082,56.59728798452298,54.40359465178953,56.114675451321624,656300
1999-11-24,54.140323638916016,54.579062080074166,53.877080574221125,54.403566703610906,515700
1999-11-26,54.27195739746094,54.57907437545789,53.78934500346573,54.18420968946181,107600
1999-11-29,52.29763412475586,54.22808370654215,52.20988641649285,54.22808370654215,517900
1999-11-30,52.73637008666992,54.14033335020855,52.2976315668141,52.473126974756426,925000
1999-12-01,53.48225021362305,53.482250213623054,52.473151152988656,52.473151152988656,500000
1999-12-02,54.403564453125,54.491312137726815,53.52608760710686,53.52608760710686,453600
1999-12-03,55.50041198730469,56.64113191747854,55.01779970915422,55.105547396090664,669500
1999-12-06,54.05257797241211,55.67591026541475,53.745461052114315,55.58816257390109,295100
1999-12-07,56.81664276123047,56.81664276123047,54.22808529179989,54.22808529179989,883100
1999-12-08,56.15854263305664,57.43088461458683,56.15854263305664,57.43088461458683,732200
1999-12-09,56.15854263305664,57.73800164461136,55.98304718732834,56.68502897024155,1205700
1999-12-10,57.5625114440918,57.86962850210143,55.85143069232382,56.158547750333454,1386300
1999-12-13,57.60638427734375,58.22061838235732,56.904402443042535,57.21151949554932,938500
1999-12-14,55.28105163574219,57.16762720743815,54.62294387817383,57.16762720743815,1105800
1999-12-15,55.763648986816406,55.80752282551571,54.57905534193518,54.57905534193518,1073800
1999-12-16,55.149436950683594,55.807544790190555,54.57907682311089,55.5881755103549,307900
1999-12-17,56.29015350341797,56.55339662190629,55.06168561713917,55.19330717638333,542100
1999-12-20,57.474754333496094,58.70322236505173,56.68502488463889,57.562502050035775,1302600
1999-12-21,56.81664276123047,58.26447998989503,55.807544086706685,56.59727348416008,1189900
1999-12-22,55.93916702270508,57.12376114789177,55.54430231430951,56.86051800896139,526800
1999-12-23,56.86051940917969,57.86961813326235,56.64115012133563,56.86051940917969,532000
1999-12-27,57.60638427734375,58.176744517713495,56.5095376612481,56.5095376612481,389200
1999-12-28,59.66843032836914,60.15104263249565,57.60635957437403,57.60635957437403,821800
1999-12-29,61.774383544921875,61.906005100770436,59.93168176304211,60.01942946694114,794800
1999-12-30,64.71392059326172,65.19653288243181,62.871219125521385,63.17833603681144,969200
1999-12-31,66.11790466308594,66.55664324744616,64.23132875033697,64.53844575938912,383500
2000-01-03,61.99375915527344,66.24952323033466,61.59889444727806,66.11790166100288,1822600
2000-01-04,58.089012145996094,61.42342674047925,57.7380211360505,61.072435730533655,1647700
2000-01-05,55.36880111694336,57.47474600887147,55.017810301622006,56.77276437822877,1516600
2000-01-06,57.737972259521484,59.31743046722876,55.193289591548655,55.193289591548655,1845100
2000-01-07,57.957366943359375,58.39610552733635,56.07079103225835,58.308357810540954,1127400
2000-01-10,59.229713439941406,59.580704334400316,57.38701124403212,57.38701124403212,803100
2000-01-11,59.53681945800781,60.5459180928893,59.361324043245816,59.66844101907931,808600
2000-01-12,59.229713439941406,60.37043384693287,58.52773165102358,59.05421799271195,916100
2000-01-13,59.31746292114258,59.75620155221612,58.17674248035138,59.75620155221612,711000
2000-01-14,60.10719299316406,61.028544126635914,59.88782367567076,60.01944526616674,607000
2000-01-18,60.9846305847168,62.56408864302601,59.492920196313655,59.668415536125785,1095700
2000-01-19,61.46726608276367,62.73960777898077,60.89690601204567,60.98465371523305,636900
2000-01-20,60.409339904785156,61.8152299971147,59.662460793235084,61.15621901633523,621800
2000-01-21,60.23360061645508,60.58507312187567,59.442787479258726,60.58507312187567,542500
2000-01-24,57.46574783325195,61.507681167089245,57.29001160134598,61.507681167089245,712900
2000-01-25,58.95950698852539,59.17917728281945,57.90508957591391,58.34443016450203,749300
2000-01-26,62.034889221191406,62.21062545127977,59.13524142473345,59.13524142473345,1086600
2000-01-27,62.562103271484375,63.221114190776696,61.595553923188966,62.034894536050516,702000
2000-01-28,61.156219482421875,61.85916453394397,60.54114256234005,61.50769200818292,776800
2000-01-31,64.40736389160156,64.451297973383,60.80476918552289,61.156241839774474,801800
2000-02-01,64.14376831054688,65.37392277129709,63.616559255939634,65.28605459552921,813100
2000-02-02,64.05587768554688,64.40735026544013,62.29851478608057,63.79227325062693,964700
2000-02-03,60.0139274597168,64.05586108072262,59.618520909835794,63.26504798096061,2213300
2000-02-04,59.53062057495117,61.331916105263346,58.7398079031068,61.331916105263346,1451700
2000-02-07,60.27753829956055,60.804747089352624,58.69591193018432,59.35492291742442,929800
2000-02-08,62.86964416503906,63.001446354064306,60.2775344475427,60.2775344475427,1024800
2000-02-09,60.9804801940918,62.869644926329514,60.84867800347057,62.869644926329514,397100
2000-02-10,60.89262771606445,61.37590253920782,60.10181436910258,60.98049586572689,503200
2000-02-11,59.83820343017578,62.38637949401587,59.75033529004337,60.76081890156616,856900
2000-02-14,60.804752349853516,61.068356767555194,59.48673026134513,59.8382028182807,627800
2000-02-15,60.804752349853516,60.892620489087406,59.8382028182807,60.62901607138573,542400
2000-02-16,58.300506591796875,61.375891265064226,58.25657252503591,60.98048466421557,720300
2000-02-17,57.729366302490234,59.574597188871195,57.02642120291653,59.574597188871195,895500
2000-02-18,56.80673599243164,59.39884536872976,56.762801935206255,59.39884536872976,925500
2000-02-22,57.33395004272461,57.90509284008509,56.718873184028716,57.11427973604751,720100
2000-02-23,60.27753829956055,61.15621961588067,56.98248336336008,57.1582196266241,702900
2000-02-24,63.00143814086914,63.22110842727385,60.10179036032705,60.32146064673175,1199800
2000-02-25,62.73784255981445,66.07683137952446,62.03489754513866,62.869644750066165,1333000
2000-02-28,61.85917663574219,62.737858122045346,61.156231446699664,62.737858122045346,518000
2000-02-29,65.02241516113281,65.02241516113281,61.8591625316723,62.38637130324904,1381200
2000-03-01,66.6040267944336,68.00991654207336,65.50567542909003,65.54960948370378,1488900
2000-03-02,67.65843200683594,68.80071722253577,66.16467441707462,66.95548725871296,1819200
2000-03-03,72.05181884765625,72.05181884765625,68.00988754644627,68.18562368997713,2295900
2000-03-06,72.88660430908203,73.98495579053294,71.96398906466328,72.22759342021149,1421000
2000-03-07,73.72138214111328,74.33645922691518,72.00795311637943,73.0623709777541,1041300
2000-03-08,71.52466583251953,74.07284188797784,70.0748415251036,73.80923746844768,1041100
2000-03-09,75.346923828125,76.04986889007836,71.17318752277697,71.52466005375365,535500
2000-03-10,78.90557098388672,83.65044941721621,76.26952740981477,77.14820860117209,2034400
2000-03-13,77.58756256103516,81.19015606613418,74.8636503986432,75.56659547280887,1454200
2000-03-14,73.63349914550781,79.34492807684195,72.7548177714564,78.3783785653854,653100
2000-03-15,72.79871368408203,74.1606691000184,71.26102208544421,72.0518349076008,700300
2000-03-16,72.6230239868164,73.80924397934155,69.76730918999665,73.01843065099145,2024800
2000-03-17,81.89309692382812,82.50817383205431,72.57907517068888,73.19415207891505,2099400
2000-03-20,79.74034881591797,86.46226251775569,79.12527174516158,82.68393194025214,2254000
2000-03-21,83.12325286865234,84.2216045186081,74.86364846098499,78.0269012128576,2692800
2000-03-22,82.35443115234375,82.9036071402895,80.70690318850652,80.75083726754218,1258900
2000-03-23,83.65045166015625,83.65045166015625,80.92653989391167,81.89308923032104,1656900
2000-03-24,85.27606201171875,89.97700927357033,82.72788499127584,83.65050080902242,1934400
2000-03-27,78.72982788085938,83.91404645783561,78.55409165791103,83.12323345456804,1315000
2000-03-28,79.6085205078125,81.19014674306705,76.26953178894178,76.97247678238824,1649400
2000-03-29,80.26750946044922,81.62946501232328,77.85113670712425,80.13570731026785,754300
2000-03-30,75.12724304199219,80.83867087559393,73.89708935475488,79.16917658577188,1241200
2000-03-31,73.98497009277344,78.64198127438506,72.62301399249078,75.91806907381977,1693300
2000-04-03,74.16073608398438,77.89513333939827,74.16073608398438,76.44530852259052,1789500
2000-04-04,69.0643539428711,74.68791456926265,64.05587025999114,74.5121782996879,3739600
2000-04-05,68.49320220947266,70.03089436940309,65.72535632159789,68.53713627118496,3238700
2000-04-06,74.51216125488281,74.51216125488281,70.29449174988945,70.99743666738834,1675700
2000-04-07,72.05181884765625,75.39080557474277,71.12920409411919,74.6878610006193,1373500
2000-04-10,75.25907135009766,76.70889584195594,72.79876312148969,73.10630165006567,1749900
2000-04-11,73.67739868164062,76.13770537583972,73.32592629675504,75.30295846173645,1147200
2000-04-12,67.87814331054688,75.3908698517142,67.83420923720671,74.86366097163227,2598500
2000-04-13,66.95552062988281,68.97648778800264,64.89061940310822,68.00993827759751,3377700
2000-04-14,58.168731689453125,65.19818567005169,55.84022505837984,65.19818567005169,4855800
2000-04-17,61.5076904296875,61.683426688058034,56.93854771205357,57.46575648716518,3489600
2000-04-18,65.90109252929688,66.73583970133463,61.0683457438151,61.50768636067708,2191500
2000-04-19,64.79779815673828,65.80957640358484,63.082174172954986,65.7655860450263,1390200
2000-04-20,62.51031494140625,64.62185267341715,61.93844013898662,64.62185267341715,1061100
2000-04-24,61.146610260009766,64.40189742493115,59.56295704464261,62.51031163990926,1764300
2000-04-25,68.31707000732422,68.88894502992255,61.586540895205346,62.37836784957227,1341500
2000-04-26,66.51343536376953,69.76872254427147,66.16151242533688,68.66896336166947,1626100
2000-04-27,66.99732971191406,67.74516595951914,63.6100714139381,64.40189802904936,1772400
2000-04-28,65.63362884521484,68.62497385960802,63.96199486658337,67.74516650243356,1145600
2000-05-01,68.27304077148438,71.5283275093,65.63361909217441,65.63361909217441,2319300
2000-05-02,65.45762634277344,68.71291152379847,65.10570362050046,66.86531723186535,1666500
2000-05-03,64.13799285888672,67.39328193402912,63.12621382201814,64.92981993121866,1931000
2000-05-04,63.47813415527344,64.7538554931133,62.02645125359359,64.31395158351336,920700
2000-05-05,63.258155822753906,64.88579960957024,61.542531290704254,62.906232841820646,1378100
2000-05-08,61.45452880859375,61.85044202210652,60.35476988216938,60.53073131039728,2817000
2000-05-09,60.26679992675781,61.23458795477874,59.65093481801722,60.530742116218065,1739100
2000-05-10,57.319435119628906,58.9030879702096,56.70357012218086,58.41919404364327,2340600
2000-05-11,56.92353057861328,58.595164397768855,56.61559803297936,57.36343421523317,2276000
2000-05-12,58.96910858154297,59.73894028626285,56.48365193487592,56.48365193487592,1911200
2000-05-15,61.27859878540039,61.93845447942839,58.991099046103315,58.991099046103315,1668900
2000-05-16,60.178829193115234,62.8182515261466,59.12306025990268,61.93844408180281,2538400
2000-05-17,59.6069221496582,60.530719467106785,58.419182741510035,59.914854588807735,1231000
2000-05-18,60.00286102294922,61.58651424642881,59.035072941933905,59.035072941933905,1493000
2000-05-19,59.51894760131836,59.82688007227861,57.803323834539775,59.29899583634674,1537500
2000-05-22,57.715370178222656,59.03508138656616,56.74758195877075,58.77113914489746,1345600
2000-05-23,58.287235260009766,60.17882100807046,57.3634375690964,57.62737976650022,1203900
2000-05-24,56.30766677856445,58.85910792946815,55.95574386119842,58.155262094736095,1530200
2000-05-25,51.3807487487793,58.6831496839654,50.632912508428916,56.659592798311415,4030100
2000-05-26,49.137245178222656,51.6446963645778,48.82931257638957,51.46873487781603,2378100
2000-05-30,50.67693328857422,51.68871233860652,49.70914463202159,50.3250101407369,2205300
2000-05-31,51.776649475097656,52.70044695936023,50.06102557575287,50.67689056526125,1363800
2000-06-01,53.75623321533203,54.68003100381155,51.82065689661304,52.480512459812694,1684900
2000-06-02,61.146610260009766,61.41055246257096,58.77113043695903,59.47497631045554,3567900
2000-06-05,59.474971771240234,61.85045141299096,59.47497177124024,61.14660559321297,1576600
2000-06-06,58.5072021484375,59.914894230204425,57.53941384222275,59.12306743421053,1033200
2000-06-07,61.01466369628906,61.93846177676641,57.97932714614924,58.33125022442632,1319900
2000-06-08,59.87088394165039,61.674488821597244,59.87088394165039,61.14660446649084,1255000
2000-06-09,58.59516906738281,60.926658527271165,58.595169067382805,59.91488008241395,1006800
2000-06-12,58.63917922973633,59.343025342021235,57.53941967929116,58.63917922973633,732800
2000-06-13,59.91490173339844,60.354805564040134,58.15528641083167,58.77115177373004,773200
2000-06-14,63.30216598510742,63.610098689690986,59.69495430284279,59.95889662105727,1953600
2000-06-15,63.52211380004883,63.91802725171118,61.23461385711078,63.302161882458634,2120900
2000-06-16,63.30216598510742,64.35793525796537,61.674521689451424,63.52211791695282,1792300
2000-06-19,64.48989868164062,65.45768706567617,62.994225724494804,63.47811991651257,2092900
2000-06-20,62.642295837402344,65.7656125540144,61.49854605385427,64.40191088901477,2362600
2000-06-21,60.970664978027344,62.20239558364406,59.29903058469038,61.938453311011905,2875200
2000-06-22,59.29899978637695,60.97063331151221,57.715346973090924,60.97063331151221,1480100
2000-06-23,60.530757904052734,61.234603926192875,59.12306585977243,60.00287338744762,1616700
2000-06-26,61.76249694824219,61.93845847800927,60.35480471010562,61.05865082917391,1175700
2000-06-27,62.15841293334961,62.90624946545643,61.674518706692254,61.7624994751754,1175700
2000-06-28,63.258155822753906,64.00599215723709,61.938444644254176,61.938444644254176,1180400
2000-06-29,65.19376373291016,65.545686883965,62.158426555062114,63.43414797763593,1385400
2000-06-30,66.7114028930664,67.525224820875,65.14974459916344,65.45767722049642,2540600
2000-07-03,66.82141876220703,66.82141876220703,65.76564914384431,66.42550515532102,453100
2000-07-05,67.52519989013672,68.2730359801252,66.07351806839436,66.42544093427131,1077000
2000-07-06,65.58964538574219,66.16152022813966,62.20238670384939,63.34613638864436,3343100
2000-07-07,66.82141876220703,67.0413707660326,64.0060331132398,65.58968754078387,1265600
2000-07-10,68.75694274902344,69.5927597114236,66.02954002961239,66.77737625912833,1498700
2000-07-11,69.32884216308594,69.81273636600088,68.31706337517288,68.66898643183829,1249100
2000-07-12,71.748291015625,73.37593464994636,70.47257032926503,70.47257032926503,2751000
2000-07-13,73.37594604492188,73.37594604492188,70.0326775200933,70.73652352532037,2207300
2000-07-14,73.33193969726562,74.0797759149342,72.40814201661621,73.37593006301084,1143000
2000-07-17,70.38459777832031,73.28796243667603,70.38459777832031,73.24397206306458,1225000
2000-07-18,73.11197662353516,73.37591877741073,71.17640082844758,71.79226585415726,2449700
2000-07-19,70.91246795654297,72.8920343697219,70.6045354033818,72.62809218129804,874200
2000-07-20,73.06704711914062,73.94790362449494,71.17320563262885,71.17320563262885,1027700
2000-07-21,73.46348571777344,74.47647143210725,72.45050000343963,73.02305714632396,1155300
2000-07-24,74.25621032714844,75.35728106153675,72.40641149337605,73.8157820333931,1457700
2000-07-25,74.69664001464844,75.22515397701623,73.06705529734774,74.52046869385917,1092500
2000-07-26,74.65259552001953,74.65259552001953,72.40641123003664,74.43238137394277,1247400
2000-07-27,70.46855926513672,74.96092991828918,70.3804735660553,74.52050142288208,1299100
2000-07-28,69.41148376464844,71.21723937020084,67.60572815909603,70.55659707548655,1370800
2000-07-31,69.54363250732422,69.71980383729844,66.592762730256,67.64979071010133,1734100
2000-08-01,70.90894317626953,72.05405654433352,68.35445950904989,69.76382980820556,1990600
2000-08-02,71.96597290039062,72.53852960033254,69.94000303905771,69.94000303905771,13171500
2000-08-03,74.4323959350586,74.4323959350586,70.82088323288416,71.61365431384928,2700200
2000-08-04,78.396240234375,79.58539668736833,76.10601299157302,76.81069829705056,3709300
2000-08-07,80.37815856933594,81.03880096853595,77.33920353301583,78.5724026781892,2457700
2000-08-08,79.62944030761719,81.25902509267351,79.49731181153153,80.37816845210251,1984600
2000-08-09,80.99475860595703,82.27200058506129,78.83666008953946,79.62943097312143,1488800
2000-08-10,78.92474365234375,82.27199840545654,78.48431539535522,81.30305624008179,1188900
2000-08-11,84.4741439819336,84.4741439819336,78.74857635020712,78.74857635020712,1489600
2000-08-14,85.09073638916016,85.79542157664802,82.1839099907727,83.15285212356852,2121700
2000-08-15,83.2850112915039,85.13481059041621,82.97671140835185,85.13481059041621,1548900
2000-08-16,79.62944030761719,83.41712386207243,78.6604980029891,82.44818155744434,2521000
